date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source
2020-03-20,Brazil,BA,Lauro de Freitas/BA,2919207,0,0,1,3,0.00000,1.51179,0.00000,SES
2020-03-20,Brazil,PR,Londrina/PR,4113700,0,0,2,3,0.00000,0.52656,0.00000,SES
2020-03-20,Brazil,AP,Macapá/AP,1600303,0,0,1,1,0.00000,0.19868,0.00000,SES
2020-03-20,Brazil,AL,Maceió/AL,2704302,0,0,2,6,0.00000,0.58884,0.00000,SES
2020-03-20,Brazil,AM,Manaus/AM,1302603,0,0,4,7,0.00000,0.32069,0.00000,SES
2020-03-20,Brazil,MG,Mariana/MG,3140001,0,0,1,1,0.00000,1.64680,0.00000,SES
2020-03-20,Brazil,SP,Mogi das Cruzes/SP,3530607,0,0,1,1,0.00000,0.22429,0.00000,SES
2020-03-20,Brazil,RN,Natal/RN,2408102,0,0,4,5,0.00000,0.56553,0.00000,SES
2020-03-20,Brazil,SC,Navegantes/SC,4211306,0,0,1,1,0.00000,1.22737,0.00000,SES
2020-03-20,Brazil,MG,Nova Lima/MG,3144805,0,0,2,4,0.00000,4.21545,0.00000,SES
2020-03-20,Brazil,RN,Parnamirim/RN,2403251,0,0,1,1,0.00000,0.38245,0.00000,SES
2020-03-20,Brazil,SC,Pomerode/SC,4213203,0,0,1,1,0.00000,2.98980,0.00000,SES
2020-03-20,Brazil,RS,Porto Alegre/RS,4314902,0,0,5,25,0.00000,1.68490,0.00000,SES
2020-03-20,Brazil,MG,Poços de Caldas/MG,3151800,0,0,1,1,0.00000,0.59738,0.00000,SES
2020-03-20,Brazil,SE,Propriá/SE,2805703,0,0,1,2,0.00000,6.75083,0.00000,SES
2020-03-20,Brazil,AC,Rio Branco/AC,1200401,0,0,3,7,0.00000,1.71855,0.00000,SES
2020-03-20,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,0,2,2,0.00000,2.59649,0.00000,SES
2020-03-20,Brazil,SP,Santana de Parnaíba/SP,3547304,0,0,1,2,0.00000,1.43424,0.00000,SES
2020-03-20,Brazil,SP,Santo André/SP,3547809,0,0,1,3,0.00000,0.41738,0.00000,SES
2020-03-20,Brazil,RS,Sapiranga/RS,4319901,0,0,1,2,0.00000,2.44696,0.00000,SES
2020-03-20,Brazil,SP,São Bernardo do Campo/SP,3548708,0,0,1,4,0.00000,0.47679,0.00000,SES
2020-03-20,Brazil,SP,São Caetano do Sul/SP,3548807,0,0,3,4,0.00000,2.48251,0.00000,SES
2020-03-20,Brazil,MA,São Luís/MA,2111300,0,0,1,1,0.00000,0.09075,0.00000,SES
2020-03-20,Brazil,SP,São Paulo/SP,3550308,4,9,47,306,0.07346,2.49755,0.02941,SES
2020-03-20,Brazil,PI,Teresina/PI,2211001,0,0,1,4,0.00000,0.46251,0.00000,SES
2020-03-20,Brazil,SC,Tubarão/SC,4218707,0,0,4,6,0.00000,5.67719,0.00000,SES
2020-03-20,Brazil,MG,Uberaba/MG,3170107,0,0,1,1,0.00000,0.29960,0.00000,SES
2020-03-20,Brazil,MG,Uberlândia/MG,3170206,0,0,-1,1,0.00000,0.14465,0.00000,SES
2020-03-20,Brazil,ES,Vitória/ES,3205309,0,0,1,6,0.00000,1.65701,0.00000,SES
2020-03-20,Brazil,TOTAL,TOTAL,0,4,11,333,972,0.00523,0.46253,0.01132,
2020-03-21,Brazil,RS,Alvorada/RS,4300604,0,0,1,2,0.00000,0.95100,0.00000,SES
2020-03-21,Brazil,CE,Aquiraz/CE,2301000,0,0,3,4,0.00000,4.98312,0.00000,SES
2020-03-21,Brazil,SE,Aracaju/SE,2800308,0,0,2,7,0.00000,1.06543,0.00000,SES
2020-03-21,Brazil,RS,Bagé/RS,4301602,0,0,1,3,0.00000,2.47641,0.00000,SES
2020-03-21,Brazil,SC,Balneário Camboriú/SC,4202008,0,0,2,6,0.00000,4.21659,0.00000,SES
2020-03-21,Brazil,MG,Belo Horizonte/MG,3106200,0,0,10,30,0.00000,1.19423,0.00000,SES
2020-03-21,Brazil,RS,Bento Gonçalves/RS,4302105,0,0,2,2,0.00000,1.66038,0.00000,SES
2020-03-21,Brazil,RR,Boa Vista/RR,1400100,0,0,2,2,0.00000,0.50099,0.00000,SES
2020-03-21,Brazil,DF,Brasília/DF,5300108,0,0,21,108,0.00000,3.58177,0.00000,SES
2020-03-21,Brazil,SC,Braço do Norte/SC,4202800,0,0,2,6,0.00000,17.93722,0.00000,SES
2020-03-21,Brazil,GO,CASO SEM LOCALIZAÇÃO DEFINIDA/GO,52,0,0,2,3,0.00000,0.04275,0.00000,SES
2020-03-21,Brazil,MG,CASO SEM LOCALIZAÇÃO DEFINIDA/MG,31,0,0,2,2,0.00000,0.00945,0.00000,SES
2020-03-21,Brazil,MT,CASO SEM LOCALIZAÇÃO DEFINIDA/MT,51,0,0,1,1,0.00000,0.02870,0.00000,SES
2020-03-21,Brazil,PE,CASO SEM LOCALIZAÇÃO DEFINIDA/PE,26,0,0,-10,4,0.00000,0.04185,0.00000,SES
2020-03-21,Brazil,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,33,0,0,-39,4,0.00000,0.02317,0.00000,SES
2020-03-21,Brazil,SP,CASO SEM LOCALIZAÇÃO DEFINIDA/SP,35,6,6,63,122,0.01307,0.26568,0.04918,SES
2020-03-21,Brazil,MS,Campo Grande/MS,5002704,0,0,3,14,0.00000,1.56253,0.00000,SES
2020-03-21,Brazil,RS,Canoas/RS,4304606,0,0,2,2,0.00000,0.57701,0.00000,SES
2020-03-21,Brazil,RS,Carlos Barbosa/RS,4304804,0,0,1,1,0.00000,3.35199,0.00000,SES
2020-03-21,Brazil,SC,Chapecó/SC,4204202,0,0,1,2,0.00000,0.90758,0.00000,SES
2020-03-21,Brazil,RS,Charqueadas/RS,4305355,0,0,1,1,0.00000,2.45164,0.00000,SES
2020-03-21,Brazil,MG,Coronel Fabriciano/MG,3119401,0,0,1,2,0.00000,1.82058,0.00000,SES
2020-03-21,Brazil,SC,Criciúma/SC,4204608,0,0,3,6,0.00000,2.78829,0.00000,SES
2020-03-21,Brazil,PR,Curitiba/PR,4106902,0,0,4,31,0.00000,1.60364,0.00000,SES
2020-03-21,Brazil,RS,Dois Irmãos/RS,4306403,0,0,1,1,0.00000,3.06082,0.00000,SES
2020-03-21,Brazil,RS,Eldorado do Sul/RS,4306767,0,0,1,1,0.00000,2.42219,0.00000,SES
2020-03-21,Brazil,RS,Estrela/RS,4307807,0,0,1,1,0.00000,2.93118,0.00000,SES
2020-03-21,Brazil,CE,Fortaleza/CE,2304400,0,0,13,76,0.00000,2.84714,0.00000,SES
2020-03-21,Brazil,SC,Gravatal/SC,4206207,0,0,1,1,0.00000,8.69490,0.00000,SES
2020-03-21,Brazil,SC,Itajaí/SC,4208203,0,0,6,6,0.00000,2.73304,0.00000,SES
2020-03-21,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,0,0,2,3,0.00000,0.42717,0.00000,SES
2020-03-21,Brazil,SC,Jaguaruna/SC,4208807,0,0,1,1,0.00000,4.99401,0.00000,SES
2020-03-21,Brazil,SC,Joinville/SC,4209102,0,0,1,4,0.00000,0.67743,0.00000,SES
2020-03-21,Brazil,MG,Juiz de Fora/MG,3136702,0,0,-1,4,0.00000,0.70314,0.00000,SES
2020-03-21,Brazil,RS,Lajeado/RS,4311403,0,0,1,1,0.00000,1.19028,0.00000,SES
2020-03-21,Brazil,ES,Linhares/ES,3203205,0,0,1,2,0.00000,1.15237,0.00000,SES
2020-03-21,Brazil,AL,Maceió/AL,2704302,0,0,1,7,0.00000,0.68698,0.00000,SES
2020-03-21,Brazil,AM,Manaus/AM,1302603,0,0,4,11,0.00000,0.50395,0.00000,SES
2020-03-21,Brazil,RN,Mossoró/RN,2408003,0,0,1,1,0.00000,0.33627,0.00000,SES
2020-03-21,Brazil,RN,Natal/RN,2408102,0,0,1,6,0.00000,0.67864,0.00000,SES
2020-03-21,Brazil,RJ,Niterói/RJ,3303302,0,1,3,10,0.19471,1.94710,0.10000,SES
2020-03-21,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,1,1,0.00000,2.70827,0.00000,SES
2020-03-21,Brazil,TO,Palmas/TO,1721000,0,0,1,2,0.00000,0.66861,0.00000,SES
2020-03-21,Brazil,RN,Parnamirim/RN,2403251,0,0,1,2,0.00000,0.76491,0.00000,SES
2020-03-21,Brazil,PR,Pato Branco/PR,4118501,0,0,1,1,0.00000,1.20655,0.00000,SES
2020-03-21,Brazil,RJ,Petrópolis/RJ,3303906,1,1,3,3,0.32659,0.97978,0.33333,SES
2020-03-21,Brazil,PR,Ponta Grossa/PR,4119905,0,0,1,1,0.00000,0.28430,0.00000,SES
2020-03-21,Brazil,MS,Ponta Porã/MS,5006606,0,0,1,1,0.00000,1.08078,0.00000,SES
2020-03-21,Brazil,RS,Porto Alegre/RS,4314902,0,0,10,35,0.00000,2.35885,0.00000,SES
2020-03-21,Brazil,BA,Porto Seguro/BA,2925303,0,0,1,5,0.00000,3.36279,0.00000,SES
2020-03-21,Brazil,RO,Porto Velho/RO,1100205,0,0,2,2,0.00000,0.37768,0.00000,SES
2020-03-21,Brazil,BA,Prado/BA,2925501,0,0,1,2,0.00000,7.09874,0.00000,SES
2020-03-21,Brazil,PE,Recife/PE,2611606,0,0,11,25,0.00000,1.51909,0.00000,SES
2020-03-21,Brazil,AC,Rio Branco/AC,1200401,0,0,4,11,0.00000,2.70059,0.00000,SES
2020-03-21,Brazil,RJ,Rio de Janeiro/RJ,3304557,0,0,43,99,0.00000,1.47345,0.00000,SES
2020-03-21,Brazil,BA,Salvador/BA,2927408,0,0,5,23,0.00000,0.80074,0.00000,SES
2020-03-21,Brazil,RS,Serafina Corrêa/RS,4320404,0,0,1,1,0.00000,5.71363,0.00000,SES
2020-03-21,Brazil,SC,São José/SC,4216602,0,0,1,2,0.00000,0.81108,0.00000,SES
2020-03-21,Brazil,RS,São Leopoldo/RS,4318705,0,0,1,1,0.00000,0.42223,0.00000,SES
2020-03-21,Brazil,MA,São Luís/MA,2111300,0,0,1,2,0.00000,0.18151,0.00000,SES
2020-03-21,Brazil,RS,Taquara/RS,4321204,0,0,1,2,0.00000,3.48032,0.00000,SES
2020-03-21,Brazil,RS,Torres/RS,4321501,0,0,1,1,0.00000,2.58184,0.00000,SES
2020-03-21,Brazil,MG,Uberaba/MG,3170107,0,0,2,3,0.00000,0.89879,0.00000,SES
2020-03-21,Brazil,MG,Uberlândia/MG,3170206,0,0,2,3,0.00000,0.43396,0.00000,SES
2020-03-21,Brazil,PR,Umuarama/PR,4128104,0,0,1,1,0.00000,0.89640,0.00000,SES
2020-03-21,Brazil,ES,Vila Velha/ES,3205200,0,0,4,11,0.00000,2.22745,0.00000,SES
2020-03-21,Brazil,ES,Vitória/ES,3205309,0,0,5,11,0.00000,3.03786,0.00000,SES
2020-03-21,Brazil,TOTAL,TOTAL,0,7,18,225,1197,0.00857,0.56960,0.01504,
2020-03-22,Brazil,GO,Aparecida de Goiânia/GO,5201405,0,0,-1,1,0.00000,0.17296,0.00000,SES
2020-03-22,Brazil,CE,Aquiraz/CE,2301000,0,0,1,5,0.00000,6.22890,0.00000,SES
2020-03-22,Brazil,BA,Barreiras/BA,2903201,0,0,1,1,0.00000,0.64334,0.00000,SES
2020-03-22,Brazil,PA,Belém/PA,1501402,0,0,2,4,0.00000,0.26796,0.00000,SES
2020-03-22,Brazil,SC,Blumenau/SC,4202404,0,0,6,6,0.00000,1.67974,0.00000,SES
2020-03-22,Brazil,DF,Brasília/DF,5300108,0,0,9,117,0.00000,3.88025,0.00000,SES
2020-03-22,Brazil,SC,Braço do Norte/SC,4202800,0,0,1,7,0.00000,20.92676,0.00000,SES
2020-03-22,Brazil,GO,CASO SEM LOCALIZAÇÃO DEFINIDA/GO,52,0,0,-3,0,0.00000,0.00000,0.00000,SES
2020-03-22,Brazil,MG,CASO SEM LOCALIZAÇÃO DEFINIDA/MG,31,0,0,29,31,0.00000,0.14644,0.00000,SES
2020-03-22,Brazil,PR,CASO SEM LOCALIZAÇÃO DEFINIDA/PR,41,0,0,4,4,0.00000,0.03498,0.00000,SES
2020-03-22,Brazil,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,33,0,0,-2,2,0.00000,0.01158,0.00000,SES
2020-03-22,Brazil,SP,CASO SEM LOCALIZAÇÃO DEFINIDA/SP,35,7,13,172,294,0.02831,0.64026,0.04422,SES
2020-03-22,Brazil,MS,Campo Grande/MS,5002704,0,0,5,19,0.00000,2.12058,0.00000,SES
2020-03-22,Brazil,RS,Canoas/RS,4304606,0,0,1,3,0.00000,0.86551,0.00000,SES
2020-03-22,Brazil,GO,Catalão/GO,5205109,0,0,1,1,0.00000,0.91892,0.00000,SES
2020-03-22,Brazil,PR,Cianorte/PR,4105508,0,0,2,4,0.00000,4.84144,0.00000,SES
2020-03-22,Brazil,PR,Colombo/PR,4105805,0,0,1,1,0.00000,0.41030,0.00000,SES
2020-03-22,Brazil,BA,Conceição do Jacuípe/BA,2908507,0,0,1,1,0.00000,3.01632,0.00000,SES
2020-03-22,Brazil,SC,Criciúma/SC,4204608,0,0,1,7,0.00000,3.25300,0.00000,SES
2020-03-22,Brazil,RS,Estância Velha/RS,4307609,0,0,1,1,0.00000,1.99912,0.00000,SES
2020-03-22,Brazil,CE,Fortaleza/CE,2304400,0,0,40,116,0.00000,4.34564,0.00000,SES
2020-03-22,Brazil,PR,Foz do Iguaçu/PR,4108304,0,0,3,4,0.00000,1.54720,0.00000,SES
2020-03-22,Brazil,GO,Goiânia/GO,5208707,0,0,2,11,0.00000,0.72554,0.00000,SES
2020-03-22,Brazil,SC,Itajaí/SC,4208203,0,0,1,7,0.00000,3.18854,0.00000,SES
2020-03-22,Brazil,SC,Lages/SC,4209300,0,0,1,1,0.00000,0.63474,0.00000,SES
2020-03-22,Brazil,RS,Lajeado/RS,4311403,0,0,1,2,0.00000,2.38056,0.00000,SES
2020-03-22,Brazil,AM,Manaus/AM,1302603,0,0,14,25,0.00000,1.14534,0.00000,SES
2020-03-22,Brazil,RN,Natal/RN,2408102,0,0,3,9,0.00000,1.01796,0.00000,SES
2020-03-22,Brazil,PE,Olinda/PE,2609600,0,0,1,1,0.00000,0.25479,0.00000,SES
2020-03-22,Brazil,TO,Palmas/TO,1721000,0,0,3,5,0.00000,1.67153,0.00000,SES
2020-03-22,Brazil,AM,Parintins/AM,1303403,0,0,1,1,0.00000,0.87510,0.00000,SES
2020-03-22,Brazil,RN,Parnamirim/RN,2403251,0,0,1,3,0.00000,1.14736,0.00000,SES
2020-03-22,Brazil,PR,Pinhais/PR,4119152,0,0,1,2,0.00000,1.51335,0.00000,SES
2020-03-22,Brazil,RS,Porto Alegre/RS,4314902,0,0,3,38,0.00000,2.56104,0.00000,SES
2020-03-22,Brazil,BA,Porto Seguro/BA,2925303,0,0,2,7,0.00000,4.70791,0.00000,SES
2020-03-22,Brazil,PE,Recife/PE,2611606,0,0,3,28,0.00000,1.70138,0.00000,SES
2020-03-22,Brazil,GO,Rio Verde/GO,5218805,0,0,2,5,0.00000,2.12182,0.00000,SES
2020-03-22,Brazil,RJ,Rio de Janeiro/RJ,3304557,0,0,69,168,0.00000,2.50041,0.00000,SES
2020-03-22,Brazil,BA,Salvador/BA,2927408,0,0,10,33,0.00000,1.14889,0.00000,SES
2020-03-22,Brazil,RS,Santa Maria/RS,4316907,0,0,1,1,0.00000,0.35446,0.00000,SES
2020-03-22,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,0,1,1,0.00000,2.33133,0.00000,SES
2020-03-22,Brazil,SC,São José/SC,4216602,0,0,1,3,0.00000,1.21661,0.00000,SES
2020-03-22,Brazil,PI,Teresina/PI,2211001,0,0,2,6,0.00000,0.69377,0.00000,SES
2020-03-22,Brazil,PR,Umuarama/PR,4128104,0,0,-1,0,0.00000,0.00000,0.00000,SES
2020-03-22,Brazil,TOTAL,TOTAL,0,7,25,397,1594,0.01190,0.75852,0.01568,
2020-03-23,Brazil,GO,Aparecida de Goiânia/GO,5201405,0,0,1,2,0.00000,0.34591,0.00000,SES
2020-03-23,Brazil,CE,Aquiraz/CE,2301000,0,0,1,6,0.00000,7.47468,0.00000,SES
2020-03-23,Brazil,RS,Bagé/RS,4301602,0,0,4,7,0.00000,5.77830,0.00000,SES
2020-03-23,Brazil,MG,Belo Horizonte/MG,3106200,0,0,30,60,0.00000,2.38847,0.00000,SES
2020-03-23,Brazil,MG,Betim/MG,3106705,0,0,1,1,0.00000,0.22761,0.00000,SES
2020-03-23,Brazil,SC,Blumenau/SC,4202404,0,0,1,7,0.00000,1.95969,0.00000,SES
2020-03-23,Brazil,MG,Bom Despacho/MG,3107406,0,0,1,1,0.00000,1.97609,0.00000,SES
2020-03-23,Brazil,DF,Brasília/DF,5300108,0,0,21,138,0.00000,4.57671,0.00000,SES
2020-03-23,Brazil,SC,Braço do Norte/SC,4202800,0,0,2,9,0.00000,26.90583,0.00000,SES
2020-03-23,Brazil,BA,Brumado/BA,2904605,0,0,1,1,0.00000,1.48821,0.00000,SES
2020-03-23,Brazil,CE,CASO SEM LOCALIZAÇÃO DEFINIDA/CE,23,0,0,1,2,0.00000,0.02190,0.00000,SES
2020-03-23,Brazil,MG,CASO SEM LOCALIZAÇÃO DEFINIDA/MG,31,0,0,-3,28,0.00000,0.13227,0.00000,SES
2020-03-23,Brazil,SP,CASO SEM LOCALIZAÇÃO DEFINIDA/SP,35,8,21,114,408,0.04573,0.88852,0.05147,SES
2020-03-23,Brazil,MG,Campos Altos/MG,3111507,0,0,1,1,0.00000,6.46789,0.00000,SES
2020-03-23,Brazil,RS,Canoas/RS,4304606,0,0,2,5,0.00000,1.44252,0.00000,SES
2020-03-23,Brazil,RS,Capão da Canoa/RS,4304630,0,0,1,1,0.00000,1.88505,0.00000,SES
2020-03-23,Brazil,PE,Caruaru/PE,2604106,0,0,1,1,0.00000,0.27692,0.00000,SES
2020-03-23,Brazil,PR,Cascavel/PR,4104808,0,0,1,1,0.00000,0.30446,0.00000,SES
2020-03-23,Brazil,PR,Cianorte/PR,4105508,0,0,2,6,0.00000,7.26216,0.00000,SES
2020-03-23,Brazil,MG,Contagem/MG,3118601,0,0,2,2,0.00000,0.30127,0.00000,SES
2020-03-23,Brazil,MG,Coronel Fabriciano/MG,3119401,0,0,-1,1,0.00000,0.91029,0.00000,SES
2020-03-23,Brazil,SC,Criciúma/SC,4204608,0,0,2,9,0.00000,4.18243,0.00000,SES
2020-03-23,Brazil,RS,Cruzeiro do Sul/RS,4306205,0,0,1,1,0.00000,8.09848,0.00000,SES
2020-03-23,Brazil,MT,Cuiabá/MT,5103403,0,0,4,5,0.00000,0.81626,0.00000,SES
2020-03-23,Brazil,PR,Curitiba/PR,4106902,0,0,3,34,0.00000,1.75883,0.00000,SES
2020-03-23,Brazil,SC,Florianópolis/SC,4205407,0,0,5,15,0.00000,2.99417,0.00000,SES
2020-03-23,Brazil,CE,Fortaleza/CE,2304400,0,0,35,151,0.00000,5.65682,0.00000,SES
2020-03-23,Brazil,SC,Gaspar/SC,4205902,0,0,1,1,0.00000,1.43598,0.00000,SES
2020-03-23,Brazil,GO,Goiânia/GO,5208707,0,0,1,12,0.00000,0.79150,0.00000,SES
2020-03-23,Brazil,SC,Gravatal/SC,4206207,0,0,1,2,0.00000,17.38979,0.00000,SES
2020-03-23,Brazil,PB,Igaracy/PB,2502607,0,0,1,1,0.00000,16.34788,0.00000,SES
2020-03-23,Brazil,SC,Içara/SC,4207007,0,0,1,1,0.00000,1.77239,0.00000,SES
2020-03-23,Brazil,SC,Jaraguá do Sul/SC,4208906,0,0,1,2,0.00000,1.12551,0.00000,SES
2020-03-23,Brazil,BA,Jequié/BA,2918001,0,0,1,1,0.00000,0.64117,0.00000,SES
2020-03-23,Brazil,BA,Juazeiro/BA,2918407,0,0,1,1,0.00000,0.46145,0.00000,SES
2020-03-23,Brazil,MG,Juiz de Fora/MG,3136702,0,0,4,8,0.00000,1.40629,0.00000,SES
2020-03-23,Brazil,MG,Lagoa da Prata/MG,3137205,0,0,1,1,0.00000,1.91699,0.00000,SES
2020-03-23,Brazil,RS,Lajeado/RS,4311403,0,0,1,3,0.00000,3.57083,0.00000,SES
2020-03-23,Brazil,AL,Maceió/AL,2704302,0,0,1,8,0.00000,0.78512,0.00000,SES
2020-03-23,Brazil,AM,Manaus/AM,1302603,0,0,6,31,0.00000,1.42022,0.00000,SES
2020-03-23,Brazil,PA,Marabá/PA,1504208,0,0,1,1,0.00000,0.35798,0.00000,SES
2020-03-23,Brazil,MG,Mariana/MG,3140001,0,0,1,2,0.00000,3.29359,0.00000,SES
2020-03-23,Brazil,MG,Nova Lima/MG,3144805,0,0,3,7,0.00000,7.37704,0.00000,SES
2020-03-23,Brazil,PE,Olinda/PE,2609600,0,0,1,2,0.00000,0.50958,0.00000,SES
2020-03-23,Brazil,RS,Osório/RS,4313508,0,0,1,1,0.00000,2.17420,0.00000,SES
2020-03-23,Brazil,TO,Palmas/TO,1721000,0,0,2,7,0.00000,2.34014,0.00000,SES
2020-03-23,Brazil,PE,Petrolina/PE,2611101,0,0,1,1,0.00000,0.28641,0.00000,SES
2020-03-23,Brazil,RS,Porto Alegre/RS,4314902,0,0,3,41,0.00000,2.76323,0.00000,SES
2020-03-23,Brazil,SC,Porto Belo/SC,4213500,0,0,2,2,0.00000,9.35104,0.00000,SES
2020-03-23,Brazil,BA,Porto Seguro/BA,2925303,0,0,1,8,0.00000,5.38047,0.00000,SES
2020-03-23,Brazil,PE,Recife/PE,2611606,0,0,2,30,0.00000,1.82290,0.00000,SES
2020-03-23,Brazil,AC,Rio Branco/AC,1200401,0,0,6,17,0.00000,4.17363,0.00000,SES
2020-03-23,Brazil,RS,Rio Grande/RS,4315602,0,0,1,1,0.00000,0.47392,0.00000,SES
2020-03-23,Brazil,RJ,Rio de Janeiro/RJ,3304557,1,1,44,212,0.01488,3.15528,0.00472,SES
2020-03-23,Brazil,BA,Salvador/BA,2927408,0,0,4,37,0.00000,1.28815,0.00000,SES
2020-03-23,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,0,1,3,0.00000,3.89474,0.00000,SES
2020-03-23,Brazil,RS,Santa Maria/RS,4316907,0,0,1,2,0.00000,0.70891,0.00000,SES
2020-03-23,Brazil,ES,Santa Teresa/ES,3204609,0,0,1,1,0.00000,4.23908,0.00000,SES
2020-03-23,Brazil,RS,Santiago/RS,4317400,0,0,1,1,0.00000,2.02327,0.00000,SES
2020-03-23,Brazil,RS,Sapiranga/RS,4319901,0,0,-1,1,0.00000,1.22348,0.00000,SES
2020-03-23,Brazil,RS,Serafina Corrêa/RS,4320404,0,0,1,2,0.00000,11.42727,0.00000,SES
2020-03-23,Brazil,ES,Serra/ES,3205002,0,0,1,1,0.00000,0.19323,0.00000,SES
2020-03-23,Brazil,MG,Sete Lagoas/MG,3167202,0,0,1,2,0.00000,0.83459,0.00000,SES
2020-03-23,Brazil,CE,Sobral/CE,2312908,0,0,2,3,0.00000,1.43585,0.00000,SES
2020-03-23,Brazil,RJ,São Gonçalo/RJ,3304904,0,0,3,3,0.00000,0.27654,0.00000,SES
2020-03-23,Brazil,SC,São José/SC,4216602,0,0,1,4,0.00000,1.62215,0.00000,SES
2020-03-23,Brazil,MA,São Luís/MA,2111300,0,0,6,8,0.00000,0.72603,0.00000,SES
2020-03-23,Brazil,RS,Taquara/RS,4321204,0,0,-1,1,0.00000,1.74016,0.00000,SES
2020-03-23,Brazil,MG,Timóteo/MG,3168705,0,0,1,1,0.00000,1.11307,0.00000,SES
2020-03-23,Brazil,RS,Torres/RS,4321501,0,0,2,3,0.00000,7.74553,0.00000,SES
2020-03-23,Brazil,SC,Tubarão/SC,4218707,0,0,1,7,0.00000,6.62339,0.00000,SES
2020-03-23,Brazil,MG,Uberlândia/MG,3170206,0,0,3,6,0.00000,0.86792,0.00000,SES
2020-03-23,Brazil,RS,Viamão/RS,4323002,0,0,1,1,0.00000,0.39181,0.00000,SES
2020-03-23,Brazil,ES,Vila Velha/ES,3205200,0,0,2,13,0.00000,2.63244,0.00000,SES
2020-03-23,Brazil,ES,Vitória/ES,3205309,0,0,3,14,0.00000,3.86637,0.00000,SES
2020-03-23,Brazil,MT,Várzea Grande/MT,5108402,0,0,1,1,0.00000,0.35091,0.00000,SES
2020-03-23,Brazil,TOTAL,TOTAL,0,9,34,359,1952,0.01618,0.92887,0.01742,
2020-03-24,Brazil,RS,Anta Gorda/RS,4300703,0,0,1,1,0.00000,16.71961,0.00000,SES
2020-03-24,Brazil,GO,Anápolis/GO,5201108,0,0,1,3,0.00000,0.77535,0.00000,SES
2020-03-24,Brazil,SE,Aracaju/SE,2800308,0,0,5,12,0.00000,1.82645,0.00000,SES
2020-03-24,Brazil,SC,Balneário Camboriú/SC,4202008,0,0,3,9,0.00000,6.32489,0.00000,SES
2020-03-24,Brazil,MG,Belo Horizonte/MG,3106200,0,0,27,87,0.00000,3.46328,0.00000,SES
2020-03-24,Brazil,RR,Boa Vista/RR,1400100,0,0,5,7,0.00000,1.75345,0.00000,SES
2020-03-24,Brazil,RR,Bonfim/RR,1400159,0,0,1,1,0.00000,8.05867,0.00000,SES
2020-03-24,Brazil,DF,Brasília/DF,5300108,0,0,23,161,0.00000,5.33949,0.00000,SES
2020-03-24,Brazil,BA,CASO SEM LOCALIZAÇÃO DEFINIDA/BA,29,0,0,3,3,0.00000,0.02017,0.00000,SES
2020-03-24,Brazil,ES,CASO SEM LOCALIZAÇÃO DEFINIDA/ES,32,0,0,1,1,0.00000,0.02488,0.00000,SES
2020-03-24,Brazil,MG,CASO SEM LOCALIZAÇÃO DEFINIDA/MG,31,0,0,-26,2,0.00000,0.00945,0.00000,SES
2020-03-24,Brazil,PR,CASO SEM LOCALIZAÇÃO DEFINIDA/PR,41,0,0,1,5,0.00000,0.04373,0.00000,SES
2020-03-24,Brazil,SP,CASO SEM LOCALIZAÇÃO DEFINIDA/SP,35,10,31,65,473,0.06751,1.03007,0.06554,SES
2020-03-24,Brazil,RS,Camaquã/RS,4303509,0,0,1,1,0.00000,1.50918,0.00000,SES
2020-03-24,Brazil,MS,Campo Grande/MS,5002704,0,0,3,22,0.00000,2.45541,0.00000,SES
2020-03-24,Brazil,RJ,Campos dos Goytacazes/RJ,3301009,0,0,1,1,0.00000,0.19703,0.00000,SES
2020-03-24,Brazil,RS,Canoas/RS,4304606,0,0,1,6,0.00000,1.73102,0.00000,SES
2020-03-24,Brazil,RS,Capão da Canoa/RS,4304630,0,0,1,2,0.00000,3.77010,0.00000,SES
2020-03-24,Brazil,PR,Cascavel/PR,4104808,0,0,1,2,0.00000,0.60891,0.00000,SES
2020-03-24,Brazil,SC,Chapecó/SC,4204202,0,0,1,3,0.00000,1.36137,0.00000,SES
2020-03-24,Brazil,BA,Conde/BA,2908606,0,0,1,1,0.00000,3.87042,0.00000,SES
2020-03-24,Brazil,PR,Curitiba/PR,4106902,0,0,6,40,0.00000,2.06921,0.00000,SES
2020-03-24,Brazil,RJ,Duque de Caxias/RJ,3301702,0,0,1,1,0.00000,0.10874,0.00000,SES
2020-03-24,Brazil,BA,Feira de Santana/BA,2910800,0,0,2,8,0.00000,1.30108,0.00000,SES
2020-03-24,Brazil,SC,Florianópolis/SC,4205407,0,0,5,20,0.00000,3.99223,0.00000,SES
2020-03-24,Brazil,CE,Fortaleza/CE,2304400,0,0,19,170,0.00000,6.36861,0.00000,SES
2020-03-24,Brazil,RS,Garibaldi/RS,4308607,0,0,1,1,0.00000,2.85144,0.00000,SES
